timestamp,longitude,latitude,speed,heading
105.0,440310.06754688337,4428002.852369009,4.97694914711012,174.60292562629934
106.0,440307.9233087709,4427998.169578528,5.150367342706304,204.60292562629934
107.0,440303.81998762547,4427995.253815304,5.033777865856746,234.60292562629934
108.0,440298.8020509699,4427994.779739148,5.040281389036817,264.60292562629934
109.0,440294.29352691583,4427996.844181097,4.958700405215703,294.60292562629934
110.0,440291.4451169427,4428000.852716762,4.917499115351866,324.60292562629934
111.0,440290.9644678391,4428005.940225858,5.110163634013135,354.60292562629934
112.0,440292.9860088472,4428010.35505877,4.8556541970318365,24.60292562629934
113.0,440297.00660317566,4428013.212037463,4.932292165460126,54.60292562629934
114.0,440301.9782149035,4428013.68173701,4.993750177720243,84.60292562629934
115.0,440306.57498061855,4428011.576889424,5.055753000373321,114.60292562629934
116.0,440309.5426820022,4428007.400476284,5.123443979656711,144.60292562629934
117.0,440310.01387230493,4428002.413085413,5.009599584822939,174.60292562629934
118.0,440307.9230346503,4427997.846915916,5.02210174939965,204.60292562629934
119.0,440303.9512972791,4427995.024654301,4.872356551930254,234.60292562629934
120.0,440298.96130914043,4427994.553218618,5.012208418206963,264.60292562629934
121.0,440294.41100144497,4427996.6367931925,5.004656145239181,294.60292562629934
122.0,440291.53528667893,4428000.6837545885,4.964638149468129,324.60292562629934
123.0,440291.03894322814,4428005.9373830715,5.277022745692469,354.60292562629934
124.0,440293.1614496611,4428010.57271385,5.0981687870920815,24.60292562629934
125.0,440297.18018671003,4428013.428372785,4.930013734815996,54.60292562629934
126.0,440302.2121626075,4428013.903775317,5.054383147326105,84.60292562629934
127.0,440306.8491545353,4428011.780508247,5.099995802467831,114.60292562629934
128.0,440309.7176849418,4428007.743657321,4.95223506066358,144.60292562629934
129.0,440310.19367548125,4428002.705457558,5.060634726928718,174.60292562629934
130.0,440308.11828975915,4427998.173033455,4.984986874695787,204.60292562629934
131.0,440304.07049859286,4427995.296729066,4.965656076117879,234.60292562629934
132.0,440299.11532393005,4427994.828582432,4.977239918875424,264.60292562629934
133.0,440294.5978147413,4427996.897138652,4.968582705974085,294.60292562629934
134.0,440291.7660824828,4428000.882203954,4.888706684509891,324.60292562629934
135.0,440291.2706503198,4428006.126186762,5.26733411868749,354.60292562629934
136.0,440293.3069679216,4428010.573290199,4.89114693694748,24.60292562629934
137.0,440297.271785856,4428013.390634958,4.863868084573184,54.60292562629934
138.0,440302.28267685603,4428013.864045466,5.033204359397577,84.60292562629934
139.0,440306.8129349264,4428011.789651565,4.98260456412908,114.60292562629934
140.0,440309.77660305885,4428007.618914375,5.116480968955349,144.60292562629934
141.0,440310.2433241231,4428002.67882889,4.962083549303577,174.60292562629934
142.0,440308.139589059,4427998.084492807,5.053080769858503,204.60292562629934
143.0,440304.09756840946,4427995.212288867,4.95857705445082,234.60292562629934
144.0,440299.13461944176,4427994.743407745,4.985048842502945,264.60292562629934
145.0,440294.68108902505,4427996.782668244,4.898215650382708,294.60292562629934
146.0,440291.7273710004,4428000.939402758,5.099303088428064,324.60292562629934
147.0,440291.2720870814,4428005.758429907,4.840486144313814,354.60292562629934
148.0,440293.33880458673,4428010.271923536,4.964166192421351,24.60292562629934
149.0,440297.35666987044,4428013.126963008,4.928944290732903,54.60292562629934
150.0,440302.3335445064,4428013.597159776,4.99903652140887,84.60292562629934
151.0,440306.8306676739,4428011.537938264,4.9461611395333565,114.60292562629934
152.0,440309.7259143153,4428007.463489877,4.99835800752459,144.60292562629934
153.0,440310.20593327185,4428002.382650675,5.1034640387007,174.60292562629934
154.0,440308.115173228,4427997.816650671,5.0219153315142755,204.60292562629934
155.0,440304.01612794254,4427994.903925814,5.0285324247355785,234.60292562629934
156.0,440299.17973078013,4427994.44700084,4.857933505552163,264.60292562629934
157.0,440294.6398042966,4427996.525821883,4.9932383687574795,294.60292562629934
158.0,440291.6956005185,4428000.669167104,5.082877679365718,324.60292562629934
159.0,440291.21855652187,4428005.718517357,5.071834869466907,354.60292562629934
160.0,440293.31065610575,4428010.287442775,5.025132848855404,24.60292562629934
161.0,440297.5059616855,4428013.268568866,5.146620412854639,54.60292562629934
162.0,440302.4969976363,4428013.740103543,5.013260896173555,84.60292562629934
163.0,440306.8596671666,4428011.742448017,4.798282299966217,114.60292562629934
164.0,440309.7831767356,4428007.628225527,5.047151166715695,144.60292562629934
165.0,440310.24674387946,4428002.721523229,4.928551708135041,174.60292562629934
166.0,440308.1442693716,4427998.129940067,5.050052968266807,204.60292562629934
167.0,440304.02011405455,4427995.199372369,5.059336331236173,234.60292562629934
168.0,440299.08998471143,4427994.733591924,4.95208307307922,264.60292562629934
169.0,440294.589679261,4427996.794270596,4.949661173608642,294.60292562629934
170.0,440291.6780873393,4428000.891721513,5.02657652301397,324.60292562629934
171.0,440291.2073018141,4428005.87482795,5.005296072288188,354.60292562629934
172.0,440293.20756271516,4428010.2431873465,4.804540299033724,24.60292562629934
173.0,440297.2568563935,4428013.1205594,4.967499293234865,54.60292562629934
174.0,440302.1616201315,4428013.583943396,4.9266045156208005,84.60292562629934
175.0,440306.68778255617,4428011.5114248805,4.978099967953934,114.60292562629934
176.0,440309.5689578509,4428007.456778944,4.97406521410262,144.60292562629934
177.0,440310.0459779452,4428002.40768169,5.071580744322067,174.60292562629934
178.0,440307.93020958407,4427997.787066151,5.081984229672214,204.60292562629934
179.0,440303.93642910465,4427994.949141009,4.899398088913688,234.60292562629934
180.0,440299.0888251508,4427994.491157259,4.8691902005039,264.60292562629934
181.0,440294.42950779916,4427996.624647084,5.124550421001705,294.60292562629934
182.0,440291.5369617959,4428000.695294892,4.9936956218332975,324.60292562629934
183.0,440291.04383772676,4428005.914847303,5.242794933593331,354.60292562629934
184.0,440293.12629665027,4428010.462718533,5.0019763990142385,24.60292562629934
185.0,440297.2234981065,4428013.374133191,5.026270494371509,54.60292562629934
186.0,440302.03581409005,4428013.828783064,4.833745093826493,84.60292562629934
187.0,440306.53373981465,4428011.769194064,4.947043831985831,114.60292562629934
188.0,440309.42991133494,4428007.693444105,4.999954719736413,144.60292562629934
189.0,440309.8967045833,4428002.752594575,4.96285099578457,174.60292562629934
190.0,440307.8396240812,4427998.260147148,4.941018526795102,204.60292562629934
191.0,440303.6800765051,4427995.3044302,5.102754032194557,234.60292562629934
192.0,440298.67145748716,4427994.83123434,5.030922260248658,264.60292562629934
193.0,440294.0366800246,4427996.95348741,5.097560222792171,294.60292562629934
194.0,440291.1891634581,4428000.960765794,4.915956736706133,324.60292562629934
195.0,440290.7263148191,4428005.85986296,4.920912710577669,354.60292562629934
196.0,440292.7965227262,4428010.3809792595,4.972549986586157,24.60292562629934
197.0,440296.80606459116,4428013.230104225,4.918733478679283,54.60292562629934
198.0,440301.7452608333,4428013.696741276,4.9611903467408744,84.60292562629934
199.0,440306.3272438787,4428011.598662638,5.039494280408273,114.60292562629934
200.0,440309.2102241199,4428007.541476619,4.977181276349851,144.60292562629934
201.0,440309.6831767546,4428002.5354320565,5.028336340949353,174.60292562629934
202.0,440307.67068397,4427998.140359513,4.8339207551167345,204.60292562629934
203.0,440303.59748947714,4427995.246003872,4.99681978436599,234.60292562629934
204.0,440298.7715160283,4427994.790063692,4.847463375433801,264.60292562629934
205.0,440294.17671414063,4427996.894012047,5.053593084815191,294.60292562629934
206.0,440291.2625244825,4428000.995118731,5.031061258998898,324.60292562629934
207.0,440290.8007477061,4428005.882870592,4.909516885412584,354.60292562629934
208.0,440292.87803721766,4428010.419452371,4.989559694831515,24.60292562629934
209.0,440296.9086528403,4428013.283552057,4.944585858076766,54.60292562629934
210.0,440302.00951380574,4428013.765462596,5.123574958594792,84.60292562629934
211.0,440306.40651550994,4428011.752086453,4.836042543116752,114.60292562629934
212.0,440309.28098005685,4428007.706884476,4.962479769331107,144.60292562629934
213.0,440309.76279601577,4428002.607024609,5.1225694028299245,174.60292562629934
214.0,440307.6538908144,4427998.00139749,5.065499216246677,204.60292562629934
215.0,440303.41153956624,4427994.986841398,5.204334015040259,234.60292562629934
216.0,440298.48861024884,4427994.521741185,4.94485098583718,264.60292562629934
217.0,440293.8909398711,4427996.627003015,5.056747993743758,294.60292562629934
218.0,440291.07170013373,4428000.594487731,4.867139577915148,324.60292562629934
219.0,440290.61484369845,4428005.430159437,4.85720481752538,354.60292562629934
220.0,440292.70321737713,4428009.99094787,5.016183385503166,24.60292562629934
221.0,440296.6467621923,4428012.793176245,4.837771137055782,54.60292562629934
222.0,440301.5620214923,4428013.257551823,4.937146814034738,84.60292562629934
223.0,440306.1756020826,4428011.1450047465,5.07424684181642,114.60292562629934
224.0,440309.0345262731,4428007.121672541,4.935650875325158,144.60292562629934
225.0,440309.4985648305,4428002.209980489,4.9335636816450075,174.60292562629934
226.0,440307.4176720082,4427997.665529459,4.998214691598031,204.60292562629934
227.0,440303.37494500144,4427994.792823591,4.95944358311905,234.60292562629934
228.0,440298.41602997424,4427994.3243235815,4.980996939019776,264.60292562629934
229.0,440293.8735245244,4427996.404325527,4.996074845000378,294.60292562629934
230.0,440290.97234237305,4428000.487126891,5.008605080468606,324.60292562629934
231.0,440290.49746471917,4428005.513547134,5.0488027534001905,354.60292562629934
232.0,440292.49981684383,4428009.886473542,4.809563327757509,24.60292562629934
233.0,440296.4649260851,4428012.704025299,4.86422544729387,54.60292562629934
234.0,440301.44131323294,4428013.174176011,4.998546862550194,84.60292562629934
235.0,440306.04604057054,4428011.065682817,5.0645095913899,114.60292562629934
236.0,440308.96955042693,4428006.951459923,5.047151662832909,144.60292562629934
237.0,440309.42346829304,4428002.146891984,4.825962547333811,174.60292562629934
238.0,440307.3435255153,4427997.604515752,4.995932725573644,204.60292562629934
239.0,440303.11898293416,4427994.602614253,5.182487108456912,234.60292562629934
240.0,440297.99074967415,4427994.118117681,5.151069141238199,264.60292562629934
241.0,440293.45680204383,4427996.194201022,4.986662526797868,294.60292562629934
242.0,440290.60555715906,4428000.206726227,4.922393310867726,324.60292562629934
243.0,440290.1285279487,4428005.2559199715,5.071677664767328,354.60292562629934
244.0,440292.2814793171,4428009.957739286,5.171296207381509,24.60292562629934
245.0,440296.13261127204,4428012.694300361,4.724403015496277,54.60292562629934
246.0,440301.1419182227,4428013.167561214,5.031613256310749,84.60292562629934
247.0,440305.5826548384,4428011.134158964,4.884144387671497,114.60292562629934
248.0,440308.52753465285,4428006.989862366,5.08404478954718,144.60292562629934
249.0,440308.9879073219,4428002.116972509,4.894588700999024,174.60292562629934
250.0,440306.91599842795,4427997.592141434,4.976635683556619,204.60292562629934
251.0,440302.72343064606,4427994.612960785,5.143261800207044,234.60292562629934
252.0,440297.7733360986,4427994.145294101,4.972137181932689,264.60292562629934
253.0,440293.2725344068,4427996.2062,4.950206964631223,294.60292562629934
254.0,440290.41446875536,4428000.228323993,4.934168692358113,324.60292562629934
255.0,440289.94553731754,4428005.191805539,4.9855837922045625,354.60292562629934
256.0,440292.07750130264,4428009.847790617,5.120885419006912,24.60292562629934
257.0,440296.22417479777,4428012.79435942,5.086960663447624,54.60292562629934
258.0,440301.2003469452,4428013.264489819,4.9983309047059645,84.60292562629934
259.0,440305.79363852594,4428011.16123303,5.051931973587227,114.60292562629934
260.0,440308.6522229916,4428007.138378915,4.935064373914802,144.60292562629934
261.0,440309.1039436581,4428002.357067595,4.802602367726516,174.60292562629934
262.0,440307.00784107606,4427997.77940005,5.034747877588497,204.60292562629934
263.0,440302.8236418465,4427994.806165978,5.132995620242441,234.60292562629934
264.0,440297.7210292017,4427994.324089947,5.1253344381282195,264.60292562629934
265.0,440293.2095478969,4427996.389886014,4.9619529375095235,294.60292562629934
266.0,440290.3328410365,4428000.4382435735,4.966350902616571,324.60292562629934
267.0,440289.849892775,4428005.550088483,5.1346078139995175,354.60292562629934
268.0,440291.89114734204,4428010.007973733,4.9030053142968155,24.60292562629934
269.0,440295.8462137179,4428012.81838917,4.851905292035613,54.60292562629934
270.0,440300.91878554784,4428013.297627056,5.09515985236583,84.60292562629934
271.0,440305.4495069783,4428011.223020983,4.9831141906787,114.60292562629934
272.0,440308.30922994995,4428007.198564662,4.937029892479896,144.60292562629934
273.0,440308.7780177655,4428002.236603309,4.9840568290929745,174.60292562629934
274.0,440306.65739993204,4427997.6053970335,5.093632452716886,204.60292562629934
275.0,440302.6445653908,4427994.753932338,4.922772792300376,234.60292562629934
276.0,440297.49132595846,4427994.267073275,5.176186665321645,264.60292562629934
277.0,440292.9490304047,4427996.34697911,4.995843990825294,294.60292562629934
278.0,440290.0127120915,4428000.479227203,5.06926420125252,324.60292562629934
279.0,440289.5377483759,4428005.50655838,5.049717743743889,354.60292562629934
280.0,440291.7098726813,4428010.250249373,5.217348773932548,24.60292562629934
281.0,440295.6691309632,4428013.06364352,4.857047742077196,54.60292562629934
282.0,440300.50642947695,4428013.52065365,4.858838870543527,84.60292562629934
283.0,440304.97550632415,4428011.474274479,4.9153143927539364,114.60292562629934
284.0,440307.8744585989,4428007.394611196,5.004755418285233,144.60292562629934
285.0,440308.345822906,4428002.405378547,5.011449564162953,174.60292562629934
286.0,440306.256721644,4427997.843001148,5.017931009124019,204.60292562629934
287.0,440302.2070236998,4427994.965341828,4.967995229297064,234.60292562629934
288.0,440297.2686957021,4427994.498786804,4.960318236078323,264.60292562629934
289.0,440292.787276324,4427996.55081759,4.928889325945693,294.60292562629934
290.0,440289.907244575,4428000.603854228,4.97209099518388,324.60292562629934
291.0,440289.42261371494,4428005.733508877,5.1524968600367655,354.60292562629934
292.0,440291.5680842432,4428010.418990824,5.153327552457427,24.60292562629934
293.0,440295.6407120758,4428013.312943805,4.996124629926795,54.60292562629934
294.0,440300.65553550655,4428013.786725835,5.037154301136938,84.60292562629934
295.0,440305.11820341134,4428011.743281302,4.908265517121578,114.60292562629934
296.0,440307.9199036197,4428007.80047977,4.8368593094763135,144.60292562629934
297.0,440308.395041207,4428002.771308219,5.051566313008914,174.60292562629934
298.0,440306.3663231882,4427998.340801472,4.872893066869119,204.60292562629934
299.0,440302.14618607756,4427995.3420304395,5.177082666750643,234.60292562629934
300.0,440297.0309743248,4427994.8587640915,5.1379896495784125,264.60292562629934
301.0,440292.6029177156,4427996.886360198,4.870198281918748,294.60292562629934
302.0,440289.74515150767,4428000.908062788,4.9336517327122476,324.60292562629934
303.0,440289.2833518554,4428005.796056782,4.909760096364373,354.60292562629934
304.0,440291.3503846901,4428010.310239057,4.964923599848906,24.60292562629934
305.0,440295.44113249844,4428013.217067841,5.018353436694093,54.60292562629934
306.0,440300.4432359737,4428013.6896481365,5.024377704029137,84.60292562629934
307.0,440304.9476069023,4428011.627107893,4.954132589923279,114.60292562629934
308.0,440307.9104846972,4428007.457482937,5.115116529125807,144.60292562629934
309.0,440308.37762288155,4428002.512982376,4.966518285402221,174.60292562629934
310.0,440306.2594727715,4427997.887165349,5.087705087721455,204.60292562629934
311.0,440302.075857069,4427994.914345924,5.132279774288166,234.60292562629934
312.0,440297.1576692843,4427994.449693673,4.940088339212042,264.60292562629934
313.0,440292.54853834823,4427996.560203264,5.069352889406484,294.60292562629934
314.0,440289.75573491445,4428000.490484464,4.821499904971666,324.60292562629934
315.0,440289.2768619954,4428005.559193245,5.091279601190503,354.60292562629934
316.0,440291.3992911852,4428010.194355332,5.097983252410288,24.60292562629934
317.0,440295.46181617933,4428013.081129376,4.983730902335048,54.60292562629934
318.0,440300.4724229336,4428013.55451303,5.032918847940107,84.60292562629934
319.0,440304.8145162306,4428011.56627931,4.775651528721538,114.60292562629934
320.0,440307.7781657612,4428007.395568298,5.1164488547814395,144.60292562629934
321.0,440308.26243606734,4428002.2697299905,5.14866352410449,174.60292562629934
322.0,440306.1561438092,4427997.669809264,5.059223039558565,204.60292562629934
323.0,440302.06878954667,4427994.765391886,5.014190380682285,234.60292562629934
324.0,440297.1846969878,4427994.303960827,4.905841288306306,264.60292562629934
325.0,440292.4758071524,4427996.46014977,5.179072719737076,294.60292562629934
326.0,440289.6170251399,4428000.48328189,4.935405419086551,324.60292562629934
327.0,440289.14205102145,4428005.510723177,5.049828344878544,354.60292562629934
328.0,440291.1901919389,4428009.983647493,4.919546030540013,24.60292562629934
329.0,440295.22918781644,4428012.853702072,4.954866394258934,54.60292562629934
330.0,440300.0126743234,4428013.305628242,4.804787240419303,84.60292562629934
331.0,440304.735915075,4428011.142868051,5.194856575636429,114.60292562629934
332.0,440307.5524799508,4428007.179147637,4.862521693048983,144.60292562629934
333.0,440308.0214476305,4428002.215282484,4.98596910766116,174.60292562629934
334.0,440305.9697753173,4427997.734645972,4.92802829062142,204.60292562629934
335.0,440301.9791794978,4427994.8989838045,4.895491285084643,234.60292562629934
336.0,440296.86041276663,4427994.415381595,5.141560458222135,264.60292562629934
337.0,440292.30024623446,4427996.5034705065,5.015499387308852,294.60292562629934
338.0,440289.31525176094,4428000.704220019,5.153298795203897,324.60292562629934
339.0,440288.841507177,4428005.718647097,5.0367561837099855,354.60292562629934
340.0,440290.85271529865,4428010.110914071,4.830835050099988,24.60292562629934
341.0,440294.9154712892,4428012.997852257,4.984014278792894,54.60292562629934
342.0,440300.0375751635,4428013.481769748,5.144912461514098,84.60292562629934
343.0,440304.5394361698,4428011.420378792,4.95137205177493,114.60292562629934
344.0,440307.5009876418,4428007.252620355,5.112826763355462,144.60292562629934
345.0,440307.97791365266,4428002.204518943,5.070580468500181,174.60292562629934
346.0,440306.0069246187,4427997.900086226,4.734230538399945,204.60292562629934
347.0,440301.799583289,4427994.910407699,5.16138535311699,234.60292562629934
348.0,440296.75571209524,4427994.433881343,5.066331413030658,264.60292562629934
349.0,440292.2329147333,4427996.504859005,4.974398903593745,294.60292562629934
350.0,440289.4006520406,4428000.490670782,4.889622426909206,324.60292562629934
351.0,440288.9350410275,4428005.419006748,4.95028171078451,354.60292562629934
352.0,440290.9976128015,4428009.923446536,4.954208324732336,24.60292562629934
353.0,440295.19667983893,4428012.9072454665,5.151234807337254,54.60292562629934
354.0,440300.17874161113,4428013.377932295,5.004246755844626,84.60292562629934
355.0,440304.66569278954,4428011.323368512,4.934973476830587,114.60292562629934
356.0,440307.4586112757,4428007.392925399,4.821698531610186,144.60292562629934
357.0,440307.9287895405,4428002.41624661,4.998839803102214,174.60292562629934
358.0,440305.9220875318,4427998.033820513,4.820011561227291,204.60292562629934
359.0,440301.8159859691,4427995.116081563,5.0371887621132965,234.60292562629934
360.0,440296.77754207526,4427994.640067958,5.060879945488088,264.60292562629934
361.0,440292.2484051695,4427996.713948481,4.981371451105403,294.60292562629934
362.0,440289.30111167196,4428000.861641829,5.088211775575143,324.60292562629934
363.0,440288.83141645294,4428005.833207741,4.993704158431398,354.60292562629934
364.0,440290.9005714258,4428010.352024543,4.970020884158597,24.60292562629934
365.0,440295.06388942996,4428013.310420705,5.10737943117239,54.60292562629934
366.0,440300.1405889395,4428013.790048558,5.099305912397792,84.60292562629934
367.0,440304.7104341057,4428011.697527824,5.026144433473262,114.60292562629934
368.0,440307.5499416627,4428007.701520431,4.902129971136324,144.60292562629934
369.0,440308.0250802496,4428002.6723383,5.051576939690271,174.60292562629934
370.0,440305.9900551251,4427998.228057497,4.888042462351356,204.60292562629934
371.0,440301.9317439246,4427995.344277717,4.978561601531024,234.60292562629934
372.0,440297.0995587743,4427994.887750679,4.853702737484368,264.60292562629934
373.0,440292.59122172993,4427996.952106996,4.95849472260049,294.60292562629934
374.0,440289.6319684051,4428001.116631277,5.108859238706042,324.60292562629934
375.0,440289.1768168058,4428005.934257867,4.839079348123758,354.60292562629934
376.0,440291.23409833,4428010.427144306,4.941501373265553,24.60292562629934
377.0,440295.245507914,4428013.277596447,4.9210247160077865,54.60292562629934
378.0,440300.2977047146,4428013.754909375,5.074694093565716,84.60292562629934
379.0,440304.81256911054,4428011.687564199,4.965673830499967,114.60292562629934
380.0,440307.69564631046,4428007.630241732,4.9773486660023645,144.60292562629934
381.0,440308.17244683095,4428002.583468594,5.069246280375673,174.60292562629934
382.0,440306.0490235665,4427997.946135552,5.100370976853542,204.60292562629934
383.0,440301.8918323668,4427994.992093013,5.099863330929264,234.60292562629934
384.0,440296.72442800977,4427994.503895699,5.190414666114873,264.60292562629934
385.0,440292.14274159714,4427996.6018385105,5.039168028849481,294.60292562629934
386.0,440289.2174018503,4428000.71863659,5.050310788321264,324.60292562629934
